Date,Open,High,Low,Close,Adj Close,Volume,RSI,Upper Bollinger band,Lower Bollinger band,%K (5 days stochastic oscillator),"%D Average(H,3)",EMA 12,EMA 26,Volume Weighted Average Price,William % R,Commodity Channel Index,Rate of Change (10 days),Aroon Up,Aroon Down,MACD,BUY/SELL
2013/03/22,400.355042,406.645416,398.39859,401.494232,373.997528,5481226,49.91554138,428.3215879,399.2375378,15.9641804,17.9024953,411.0281321,415.5684165,450.482947,-90.39204553,-120.8773243,-0.04780921386,8,96,-4.540284355,0
2013/03/25,406.447296,407.809387,397.358429,400.825562,373.374664,6488072,51.42492467,428.0569408,398.2922241,19.04758164,15.62968855,409.458506,414.4763532,450.436482,-89.57558441,-112.3649939,-0.04174067989,4,92,-5.017847235,-1
2013/03/26,397.482269,398.72052,386.337891,387.997162,361.424774,8983383,66.57672419,430.716506,391.9603262,6.344687794,15.71800193,406.1567607,412.5149316,450.3577442,-96.25279862,-184.4825378,-0.07607478244,0,96,-6.35817089,-1
2013/03/28,388.814423,389.284973,378.611145,382.821228,356.603302,12236024,73.75237524,433.0991905,385.0774411,12.42686741,13.78548328,402.5666788,410.315398,450.237417,-91.90477924,-208.6937028,-0.08532543746,0,96,-7.748719247,-1
2013/04/01,386.833221,391.687195,383.266998,385.718781,359.30246,3842729,74.46154388,433.0852731,379.957879,24.34268474,12.60637895,399.9746945,408.4934264,450.2015943,-86.33331397,-152.8128698,-0.09452935004,0,92,-8.51873189,0
2013/04/02,386.436951,394.510437,385.49588,393.222656,366.292419,5127612,78.77458551,431.04988,378.412928,50.04243406,14.37141331,398.9359194,407.3622582,450.1570125,-71.90473271,-110.2073644,-0.05896993897,0,88,-8.426338867,1
2013/04/03,395.154327,395.748688,381.880157,384.629089,358.287323,4301892,73.15160102,429.5496549,374.8681178,29.92606185,28.93732874,396.7348685,405.6783198,450.1173498,-88.42859269,-119.9442227,-0.06921974771,52,84,-8.94345123,-1
2013/04/04,382.623108,385.32254,378.512085,380.171356,354.134918,5499074,75.8943253,427.5775806,371.359998,9.626438574,34.77039355,394.1866358,403.788915,450.0618095,-96.81559037,-136.0310977,-0.06963633747,48,96,-9.602279203,-1
2013/04/05,380.889557,387.526642,380.245636,386.387421,359.925262,5994776,75.8943253,423.8843266,369.3961606,45.68960601,29.86497816,392.9867566,402.4999155,450.0043414,-79.94958918,-104.4919241,-0.05178075347,44,92,-9.51315885,1
2013/04/08,385.39682,393.445526,385.34729,390.993774,364.216187,4097473,74.3207049,417.8687936,371.5730791,72.41385672,28.41403548,392.6801439,401.6476087,449.9682492,-66.31016506,-69.59488274,-0.02855029074,40,88,-8.967464786,1
2013/04/09,392.331085,394.064667,381.929688,384.827209,358.471924,6037288,70.04543208,413.3530253,372.0308814,36.63786884,42.57663377,391.4720001,400.4016532,449.9125062,-81.41404469,-79.47542715,-0.04151248429,36,84,-8.929653085,-1
2013/04/10,386.387421,388.294342,382.177338,386.04071,359.602386,5625802,67.96260365,409.3235629,372.8337857,48.40755702,51.58044386,390.636417,399.3378796,449.8594684,-77.84260645,-78.84672134,-0.0368860008,32,80,-8.701462607,0
2013/04/11,388.319122,388.863953,378.487305,381.929688,355.772888,5274265,68.14344465,405.8984967,372.6077463,22.0986262,52.48642753,389.2969202,398.0483839,449.8079646,-88.26010036,-84.17987755,-0.01563793397,28,76,-8.751463701,-1
2013/04/12,379.898926,386.536011,378.908325,384.034729,357.733734,5237928,65.70777593,402.1159876,373.7545263,35.61208888,35.71468402,388.4873523,397.0103354,449.7569447,-81.08107057,-78.21468616,0.003169889523,24,72,-8.522983069,1
2013/04/15,382.895538,396.219238,382.895538,393.074066,366.153992,7469100,63.11871078,399.7828442,374.8847888,82.26266702,35.37275737,389.1930006,396.7187599,449.6925814,-27.90685514,-31.25237622,0.01906903517,20,68,-7.525759302,1
2013/04/16,394.758087,401.197052,389.012543,398.69577,371.390686,8202977,55.17353106,398.8950059,375.4683711,88.98586585,46.65779403,390.6549651,396.8652051,449.6287205,-11.01413415,14.6741654,0.01391861307,16,64,-6.210239971,1
2013/04/17,399.141541,400.998932,380.988617,383.217468,356.972412,14816785,52.87287662,396.5758415,377.1047221,20.82877894,68.95354058,389.5107348,395.8542616,449.4967256,-79.17122106,-39.24536544,-0.00367008383,12,60,-6.343526809,-1
2013/04/18,384.60434,388.913483,382.697418,387.130402,360.617371,6365615,49.74603457,396.8675946,377.4285652,36.88894839,64.0257706,389.1445297,395.2080498,449.4381986,-61.94102471,-54.9466987,0.01830502454,8,56,-6.063520032,1
2013/04/22,389.309723,393.618896,385.49588,391.167114,364.377625,5902995,47.37000295,397.2238129,377.8506802,50.36756681,48.90119773,389.4556966,394.9087212,449.3873198,-44.16578485,-6.273272016,0.0123702086,4,52,-5.453024648,0
2013/04/23,392.033905,399.11676,389.334503,398.07663,370.813934,5702397,46.72034964,398.8681644,376.8997536,84.55881418,36.02843138,390.781994,395.1433811,449.3427342,-13.7404525,79.55960828,0.01811500968,0,48,-4.361387106,1
2013/04/25,400.008331,409.419128,400.008331,405.976746,378.173004,11962780,40.89842292,403.3741964,375.4433869,87.89194468,57.27177646,393.1196482,395.9458526,449.2661206,-11.12893346,211.8293949,0.05495852815,0,44,-2.826204426,1
2013/04/26,402.682953,408.626617,391.142365,392.479675,365.600342,9623230,43.22335399,404.133304,376.4426105,36.60790047,74.27277522,393.0211908,395.6890987,449.1939374,-54.76383658,112.8583171,0.01667949735,0,40,-2.667907941,-1
2013/04/29,392.826385,395.699158,390.523224,392.603516,365.715637,9676988,43.22335399,403.6762846,377.7876435,29.7101631,69.68621977,392.9569331,395.460537,449.1152984,-54.36346897,52.07123226,0.02794710214,0,36,-2.503603914,0
2013/04/30,393.098816,394.584717,384.92627,390.399414,363.662567,8098842,47.69229713,403.4521571,377.9268625,22.34587732,51.40333608,392.5634686,395.085639,449.0461799,-61.48914663,9.655098343,0.01657320164,0,32,-2.52217039,-1
2013/05/02,390.003174,399.711151,388.021942,397.680389,370.444855,12569531,46.34145048,404.8373303,378.3778578,52.07280833,29.55464696,393.3506871,395.2778427,448.948582,-37.95036264,79.67188762,0.01171871512,80,28,-1.927155573,1
2013/05/03,397.729919,404.119354,393.717957,396.491669,369.337524,5961256,43.10797619,405.3741004,379.3340819,48.79843742,34.70961625,393.8339151,395.3677558,448.9049679,-42.37010412,106.3313841,-0.005528277865,76,24,-1.533840653,0
2013/05/06,397.333679,408.601868,397.333679,406.942596,379.072784,4318845,40.81823446,408.7205038,379.5609511,92.99163637,41.07237436,395.8506353,396.2251513,448.8772574,-8.71082479,161.8171495,0.06191035112,72,20,-0.3745160898,1
2013/05/07,406.893066,414.025452,405.976746,410.186829,382.094727,7628531,36.06512332,411.485861,380.5316081,86.80848486,64.62096071,398.0562035,397.2593497,448.8347193,-11.61922139,198.4234576,0.05955726257,96,16,0.7968538339,1
2013/05/08,411.152679,412.539551,407.165466,410.92981,382.786835,5472648,35.61308478,413.3859707,381.182319,88.09529175,76.19951955,400.0367584,398.2719764,448.8043769,-9.37027412,168.3471443,0.05052238619,96,12,1.764781987,0
2013/05/09,410.310669,411.92041,403.673584,405.209015,377.457886,3776240,43.12957393,414.1959084,381.3028448,56.58530508,89.29847099,400.8324902,398.7858311,448.7816922,-28.14232454,116.0053758,0.01791711561,92,8,2.046659064,-1
2013/05/10,403.524994,406.397766,400.800812,402.658203,379.253967,4191217,36.06673295,415.7591575,382.5168436,31.89909185,77.16302723,401.1133691,399.0726735,448.7543507,-39.06380942,75.80731145,-0.008174219417,88,4,2.040695599,0
2013/05/13,402.856323,408.874268,395.649628,397.729919,374.612122,4193755,40.28513943,414.5126366,385.2775813,11.3208039,58.85989623,400.5928383,398.9732102,448.7255024,-55.99996935,47.42225832,0.01337711055,84,0,1.619628115,-1
2013/05/14,396.516418,400.701752,394.064667,395.327698,372.349487,4074156,44.39932378,413.5456022,386.8389848,6.836475942,33.26840028,399.7828167,398.7031722,448.695145,-64.25525638,3.151495987,0.006938761088,80,20,1.079644472,0
2013/05/15,397.234619,406.546356,397.234619,405.654785,382.076416,5194387,46.9913888,413.5968885,387.8702921,64.90974921,16.68545723,400.6861964,399.2181065,448.6612845,-28.76598731,65.7661746,0.03907631634,76,16,1.468089931,1
2013/05/16,404.168884,417.938354,403.921234,416.378143,392.176392,7013660,44.77816366,416.4639915,386.489103,93.46472541,27.68900968,403.1003421,400.4892203,448.6252714,-4.726181479,146.4390322,0.0470170381,96,12,2.611121742,1
2013/05/17,416.378143,418.384125,407.784607,413.827332,389.773865,5761817,33.43580107,419.0497137,386.953046,81.2627691,55.07031685,404.7506482,401.4772286,448.5962226,-13.61950131,129.0374296,0.04372264124,96,8,3.273419614,-1
2013/05/20,414.768402,423.485779,410.484009,411.67276,387.744568,6109263,35.58941797,420.1340147,388.5929228,59.84849587,79.87908124,405.8155885,402.2324531,448.5671154,-33.310042,136.3474124,0.01162366399,96,4,3.583135341,-1
2013/05/21,411.64798,416.056213,408.775208,410.409729,386.554932,4889237,34.73166542,420.738959,390.8465949,50.18867738,78.19199679,406.5223793,402.8381773,448.5414397,-43.92679451,97.13583196,0.0005434109148,92,0,3.684202052,0
2013/05/22,411.152679,413.084381,402.930634,405.530975,381.959747,5805340,39.25430679,419.1765512,393.5305149,12.65056024,63.76664745,406.3698556,403.0376438,448.5072229,-61.02693875,46.04831838,-0.01313809529,88,12,3.332211811,-1
2013/05/23,402.014313,404.168884,386.387421,388.542023,365.958252,5906338,55.03608672,420.7746135,390.7967889,5.807809607,40.89591116,403.6271121,401.9638941,448.4605696,-94.19219039,-104.3585585,-0.04113183908,84,8,1.663218023,-1
2013/05/24,392.974976,393.618896,385.94165,389.532623,366.891266,3680641,55.03608672,420.9407851,388.1434783,9.564672548,22.88234907,401.4587292,401.0430592,448.4297895,-90.43532745,-124.9104113,-0.03259732424,80,4,0.4156699785,-1
2013/05/27,397.606079,412.490021,396.739319,410.261139,386.414978,8748407,62.53120227,421.1493099,387.9455692,80.75657282,9.341014131,402.8129461,401.7258799,448.3776475,-35.2242557,36.11232468,0.0315068578,76,0,1.087066149,1
2013/05/28,411.103149,419.473816,409.221008,417.740234,393.45932,10030494,49.95726893,422.6698227,387.3979742,94.8300924,32.04301833,405.1094519,402.9121284,448.33081,-15.30344465,115.5503215,0.05669356363,72,0,2.197323534,1
2013/05/29,416.303864,420.910187,412.811951,419.969116,395.558685,11884723,42.87724476,425.0062077,387.170175,97.30880649,61.71711259,407.3955541,404.1756089,448.2795597,-9.366745464,130.5185375,0.03528697683,96,84,3.219945137,1
2013/05/30,418.532715,419.028046,411.103149,414.471222,390.380371,8410878,43.65860097,426.301792,387.5621648,81.58640437,90.96515724,408.4841184,404.9382469,448.2397874,-24.01056368,91.42776196,-0.004579781701,92,80,3.545871429,-1
2013/05/31,413.133911,413.951141,397.284149,399.36441,376.151611,7919053,49.20901967,426.6675218,387.4299338,10.86055743,91.24176775,407.0810863,404.5253701,448.1897386,-64.24804528,-31.47645512,-0.03494917054,88,76,2.555716183,-1
2013/06/03,398.07663,398.89389,388.938263,390.250824,367.567749,6537204,52.30699992,427.5070542,385.8651336,4.105355061,63.25192276,404.4918152,403.4679963,448.1385001,-88.5223759,-133.2597181,-0.05203632128,84,72,1.023818845,-1
2013/06/04,391.588135,396.144928,385.916901,386.436951,363.975555,6808364,53.90473131,427.7511678,382.8756152,1.486142227,32.18410562,401.7141438,402.2064374,448.0821676,-98.61574253,-142.8883768,-0.05841181704,80,96,-0.4922936541,-1
2013/06/05,386.585541,398.37381,386.585541,397.234619,374.14566,5883588,59.28229746,426.7422449,381.1497489,34.18099253,5.484018239,401.0249861,401.8381546,448.0373605,-69.87475112,-91.11903121,-0.02045800817,76,92,-0.8131684651,1
2013/06/06,396.243988,398.17569,390.349884,392.281555,369.480438,7897828,60.1635531,425.1020501,379.7119756,22.70314444,13.25749661,399.6798429,401.1302583,447.9768163,-81.81178527,-84.36041944,0.009624523935,72,88,-1.450415449,-1
2013/06/07,393.371246,397.234619,386.833221,388.121002,365.561737,4347652,60.90346244,423.820187,377.6293019,16.98468728,19.45675973,397.9015597,400.1666097,447.9417872,-93.70136031,-94.67630551,-0.003623883897,68,84,-2.265050043,-1
2013/06/10,390.795654,394.015137,387.328522,390.968994,368.244232,5243274,60.4408341,422.2981718,376.3740692,40.5565538,24.62294142,396.8350111,399.4853048,447.8996294,-85.56267908,-84.40978807,-0.04702406142,64,80,-2.650293739,0
2013/06/11,388.071472,392.033905,384.009979,389.111603,366.49472,6111256,57.70393225,421.0271417,375.2994747,35.51715416,26.74812851,395.6467945,398.7168825,447.8485224,-86.17453864,-92.57628046,-0.06853213713,60,96,-3.070088011,0
2013/06/12,387.848572,395.005737,387.427582,391.687195,368.920685,5895460,49.6820686,421.1845196,375.5914071,54.19576892,31.01946508,395.0376253,398.1961649,447.8017766,-79.19465386,-67.21604239,-0.06734285909,56,92,-3.158539568,1
2013/06/13,387.823822,392.727325,386.610321,391.191895,368.454102,4488674,48.56990663,421.0551716,375.957794,54.30708133,43.42315896,394.4459745,397.6773301,447.7654835,-80.53692272,-71.2620303,-0.05616632896,52,88,-3.23135558,1
2013/06/14,394.361847,406.075806,394.312317,403.500214,380.047089,8111143,49.09483937,420.2633198,375.7837993,88.32768878,48.00666814,395.8389344,398.1086548,447.7126573,-47.18123269,5.374865818,0.01035596537,48,84,-2.269720392,1
2013/06/17,403.921234,410.063019,401.741882,408.899048,385.132019,5117870,54.06129757,419.4549425,375.32915,95.53230256,65.61017968,397.8481827,398.9079432,447.6834051,-28.92506317,48.9901194,0.04778522646,44,80,-1.059760533,1
2013/06/18,407.982727,414.817932,404.887085,407.834137,384.129028,7226327,56.02409156,416.7948802,376.2556439,75.24145168,79.38902422,399.3844833,399.5691427,447.6444764,-22.66880568,68.99847877,0.05537044515,40,76,-0.184659407,0
2013/06/19,407.140717,412.712891,403.624054,411.94516,388.001129,7998505,54.45478452,414.5997915,378.0898667,89.81561395,86.36714768,401.3168951,400.4858848,447.6017565,-9.324774028,70.86789797,0.03703237406,36,72,0.8310103688,1
2013/06/20,405.109955,405.109955,393.767487,395.253387,372.279572,8040439,52.5633054,411.9182474,380.1841217,7.05875814,86.86312273,400.3840477,400.0982923,447.5461314,-63.50485214,-10.25386328,0.007575762771,32,68,0.2857553912,-1
2013/06/21,396.194458,401.370422,388.121002,392.702576,369.877014,9454388,48.33502076,412.0952212,380.3573983,17.16142643,57.37194126,399.2022828,399.5504615,447.4756394,-71.7845681,-42.00199461,0.01180449905,28,64,-0.3481786498,-1
2013/06/24,391.290955,394.337067,385.59494,392.603516,369.783661,7527814,45.58978478,412.3576038,380.9759535,23.98308838,38.01193284,398.1870879,399.0358729,447.4162695,-72.10610845,-66.91219465,0.004180694697,24,60,-0.8487849937,0
2013/06/25,396.095398,406.100586,393.767487,398.12616,374.985321,8875739,45.58978478,411.5859645,381.8749558,46.21005473,16.06775765,398.1777144,398.9684868,447.3569054,-54.18007487,1.55769864,0.02316702183,20,56,-0.7907723799,1
2013/06/26,400.924622,403.401154,396.788849,398.0271,374.892029,7689189,45.19468768,412.0083105,382.2734019,60.62798509,29.11818985,398.154543,398.8987544,447.3056751,-54.50161522,10.21254429,0.01618614313,16,52,-0.7442114731,-1
2013/06/27,404.416534,414.545532,403.376404,411.103149,387.208038,11884309,41.09527565,415.0207888,382.5440875,88.10945559,43.60704274,400.1466362,399.8027837,447.2436388,-12.05787025,123.0511111,0.05089894309,12,48,0.3438525362,1
2013/06/28,430.667694,432.401276,419.028046,427.250092,402.416443,22213692,33.27324443,422.2807657,380.4671245,88.99468653,64.98249847,404.3163986,401.8359176,447.179075,-11.00531347,243.9844047,0.05885964165,96,44,2.480481016,-1
2013/07/01,426.952911,439.830841,423.807739,438.69165,413.192963,9459617,26.20518019,432.4245595,377.4061947,97.52690392,79.2440424,409.6048988,404.5659719,447.1620007,-2.100437126,243.9712518,0.07286053158,96,40,5.038926976,1
2013/07/02,437.403839,441.713013,430.296234,431.831665,406.731781,8205323,28.30188238,437.3617077,378.2039707,78.00438089,91.54368201,413.0244013,406.5856528,447.1477965,-17.60813847,197.769956,0.0588413912,96,36,6.438748489,-1
2013/07/03,426.209961,427.621582,420.291046,421.430267,396.934875,5914795,35.70592085,439.21363,380.6718159,47.09300971,88.17532378,414.3176114,407.6852539,447.1282019,-36.14298374,108.675551,0.02302516918,92,32,6.632357543,-1
2013/07/04,422.544708,431.212524,419.696686,426.779541,401.973236,6107263,35.70592085,440.5854027,382.6256613,34.17018416,74.20809818,416.2348314,409.0996455,447.1103431,-26.61080683,108.7519573,0.07976188196,88,28,7.135185839,1
2013/07/05,429.107483,438.2211,429.107483,436.041748,410.697083,5887182,38.22055251,444.7228233,382.3657693,74.24063969,53.08919159,419.2820493,411.0953568,447.1000917,-10.10595107,135.2466897,0.1103613132,84,24,8.186692488,1
2013/07/08,430.915344,432.624146,425.04599,429.404663,404.445801,6577799,40.03660454,447.1683498,383.0017465,44.09444409,51.83461119,420.8393745,412.4516017,447.0837449,-21.93295197,97.3904396,0.09373616257,80,20,8.387772769,0
2013/07/09,430.469574,436.759949,429.454193,433.292816,408.108002,5963620,40.03660454,449.7575062,383.4622552,73.39573603,50.83508931,422.7552886,413.9953954,447.0723451,-15.00443003,104.4223963,0.08833043275,76,16,8.759893197,1
2013/07/10,433.020386,435.794098,415.560913,423.981079,399.337463,10262583,35.72834376,451.9315539,385.3921635,37.15841356,63.91027327,422.9438717,414.7350756,447.0414281,-31.59754612,58.83149919,0.06520656257,72,12,8.208796072,-1
2013/07/11,428.438843,432.549866,425.59082,430.940125,405.892029,5246331,34.05705988,453.1423449,389.6438796,67.86886622,51.54953123,424.1740645,415.9354497,447.0289517,-22.46901619,73.23755203,0.04825303831,68,8,8.238614859,1
2013/07/12,433.020386,443.793274,430.717224,440.796692,415.175659,6632664,31.73666894,454.7829035,394.8880604,89.38600282,59.4743386,426.7313918,417.7770232,447.0211455,-6.375106174,101.9463513,0.0317064882,96,4,8.954368656,1
2013/07/15,438.84024,445.724976,438.84024,444.214294,418.394592,5959455,29.01208088,455.1782735,401.0767095,94.99178211,64.80442754,429.4210691,419.7353395,447.0178061,-3.567256058,110.4822191,0.01258889701,96,0,9.685729555,1
2013/07/16,439.335541,447.978607,437.379089,446.071686,420.144043,5987819,29.49197374,455.8051892,407.3133061,94.11765377,84.08221705,431.9827025,421.68618,447.0151795,-5.882346227,104.710433,0.03297586109,96,4,10.29652245,1
2013/07/17,447.260406,454.640472,447.260406,453.179321,426.838593,10675519,29.01341559,455.1644778,413.9648992,94.97016006,92.8318129,435.2437207,424.0190053,447.0219985,-3.738913737,129.325894,0.0753364352,96,0,11.22471543,1
